;Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
6897;Departamento;Lince;1;1;1;42;1200.0;750.0;40.0
6898;Departamento;Villa El Salvador;1;0;0;45;1300.0;400.0;68.0
6899;Departamento;Ate;4;3;4;268;12000.0;2200.0;8000.0
6900;Departamento;Jesús María;2;1;1;87;1700.0;650.0;
6901;Departamento;Comas;1;1;1;66;6500.0;1060.0;
6902;Departamento;Ate;2;1;1;70;2500.0;970.0;70.0
6903;Casa;La Perla;1;0;0;40;550.0;;
6904;Departamento;Villa El Salvador;4;2;1;326;6000.0;2350.0;
6905;Departamento;Chorrillos;2;1;2;99;4800.0;1452.0;298.0
6906;Departamento;Ate;2;1;0;68;3000.0;1300.0;355.0
6907;Departamento;Pueblo Libre;4;4;4;400;35000.0;3500.0;1300.0
6908;Departamento;Jesús María;3;2;0;133;2190.0;1004.0;
6909;Flat;Ate;1;1;0;56;3000.0;1200.0;300.0
6910;Departamento;Santiago de Surco;2;0;0;50;800.0;;
6911;Departamento;San Miguel;2;0;0;67;1300.0;357.0;20.0
6912;Departamento;San Miguel;2;0;0;57;1600.0;567.0;
6913;Departamento;Rímac;4;2;4;230;12500.0;2700.0;1625.0
6914;Departamento;San Borja;2;1;0;68;2900.0;1000.0;170.0
6915;Departamento;Lince;3;1;1;165;2000.0;700.0;
6916;Departamento;Chorrillos;2;0;0;64;2400.0;613.0;
6917;Departamento;Ate;2;1;1;75;2400.0;1061.0;216.0
6918;Casa en condominio;Ancón;2;2;2;75;1800.0;;
6919;Departamento;La Punta;3;1;0;73;1400.0;550.0;78.0
6920;Departamento;Santa Anita;2;1;0;79;1500.0;613.0;52.0
6921;Departamento;Jesús María;3;2;1;194;1900.0;2120.0;319.0
6922;Departamento;Chorrillos;2;0;0;60;2200.0;760.0;76.0
6923;Departamento;Pueblo Libre;3;2;1;360;17000.0;1400.0;410.0
6924;Departamento;Santa Anita;2;1;0;70;1200.0;521.0;
6925;Casa;La Molina;4;0;1;100;1800.0;;40.0
6926;Departamento;San Juan de Lurigancho;2;1;0;85;2400.0;760.0;143.0
6927;Departamento;Callao;2;1;1;80;1200.0;813.0;92.0
6928;Departamento;Ate;2;2;1;100;5000.0;1500.0;300.0
6929;Departamento;Jesús María;3;2;3;180;4000.0;475.0;
6930;Departamento;Rímac;3;1;1;220;9000.0;3630.0;690.0
6931;Departamento;Comas;3;1;1;280;12500.0;2228.0;610.0
6932;Departamento;Comas;2;1;0;95;4900.0;1278.0;
6933;Departamento;Ate;4;3;4;260;8000.0;3100.0;
6934;Departamento;San Borja;2;1;0;80;2500.0;646.0;
6935;Departamento;Ate;3;2;1;168;5500.0;1950.0;510.0
6936;Casa;Santa Anita;4;1;1;125;1900.0;;
6937;Departamento;San Borja;4;1;0;196;3900.0;1500.0;442.0
6938;Departamento;Comas;3;1;1;128;5600.0;1650.0;300.0
6939;Departamento;Ate;4;4;4;360;8000.0;3200.0;2000.0
6940;Departamento;Villa El Salvador;2;0;0;76;2000.0;795.0;98.0
6941;Departamento;Ventanilla;2;1;1;70;1700.0;315.0;100.0
6942;Departamento;El Agustino;2;1;0;65;1100.0;260.0;
6943;Departamento;Comas;3;1;0;80;3700.0;1150.0;183.0
6944;Departamento;Comas;3;2;1;320;9500.0;1700.0;380.0
6945;Departamento;Santa Anita;2;0;0;60;1000.0;340.0;
6946;Departamento;San Borja;2;1;1;70;2200.0;600.0;
6947;Departamento;Ate;4;2;2;155;5500.0;3000.0;700.0
6948;Departamento;Callao;3;2;3;166;2500.0;1600.0;200.0
6949;Casa en condominio;San Miguel;3;1;0;78;1200.0;375.0;29.0
6950;Departamento;Mi Perú;2;1;0;47;1000.0;400.0;36.0
6951;Departamento;Lurín;2;0;0;51;2200.0;336.0;
6952;Departamento;Comas;2;1;1;65;1400.0;800.0;126.0
6953;Casa en condominio;Ate;6;0;4;700;30000.0;2100.0;700.0
6954;Departamento;Ate;4;3;4;388;9000.0;4500.0;15000.0
6955;Departamento;Punta Hermosa;1;0;0;59;1900.0;580.0;
6956;Departamento;Pucusana;2;1;0;69;2400.0;770.0;122.0
6957;Departamento;Jesús María;3;1;1;80;2500.0;600.0;
6958;Casa en condominio;Ate;5;9;4;870;28000.0;1650.0;
6959;Departamento;Villa El Salvador;3;1;0;170;3600.0;1534.0;415.0
6960;Departamento;Chaclacayo;2;0;0;50;2000.0;461.0;
6961;Departamento;Ate;4;3;4;273;13000.0;2726.0;657.0
6962;Departamento;Ate;2;1;1;80;2800.0;880.0;
6963;Casa;Lurín;3;2;1;111;1800.0;;180.0
6964;Departamento;Ate;1;1;1;78;1900.0;1100.0;180.0
6965;Departamento;La Perla;2;1;1;86;3000.0;800.0;205.0
6966;Departamento;Los Olivos;2;1;1;60;1200.0;119.0;
6967;Departamento;Chorrillos;4;2;0;622;15000.0;3545.0;1420.0
6968;Departamento;Comas;4;2;1;210;16000.0;3200.0;800.0
6969;Departamento;Jesús María;3;2;1;214;5000.0;1450.0;
6970;Departamento;Ate;2;1;1;92;2600.0;;306.0
6971;Departamento;San Miguel;5;1;0;220;3400.0;1200.0;
6972;Departamento;Pueblo Libre;2;1;1;95;3800.0;1800.0;300.0
6973;Departamento;Chorrillos;1;0;0;36;1400.0;400.0;148.0
6974;Departamento;Ate;3;3;3;150;6000.0;2875.0;457.0
6975;Departamento;Ate;1;1;0;67;1700.0;880.0;142.0
6976;Departamento;Punta Hermosa;2;2;2;70;3000.0;750.0;350.0
6977;Departamento;Comas;3;2;1;138;5000.0;2500.0;600.0
6978;Departamento;San Borja;1;0;0;55;1500.0;700.0;
6979;Departamento;Santa Anita;2;1;1;85;1700.0;840.0;1318.0
6980;Departamento;La Perla;2;1;0;87;3300.0;1100.0;145.0
6981;Habitación;San Borja;1;0;0;18;1000.0;530.0;25.0
6982;Departamento;Pueblo Libre;4;0;1;180;6300.0;2140.0;
6983;Departamento;Santa Rosa;1;1;0;60;860.0;555.0;80.0
6984;Departamento;Comas;3;1;2;90;8000.0;700.0;
6985;Departamento;Jesús María;2;1;1;75;1800.0;770.0;
6986;Departamento;Jesús María;2;1;1;70;2000.0;680.0;199.0
6987;Departamento;San Miguel;2;1;1;75;1900.0;598.0;
6988;Casa en condominio;Ate;4;4;4;600;35000.0;1100.0;12800.0
6989;Departamento;Punta Hermosa;2;2;1;100;5300.0;1339.0;270.0
6990;Departamento;Jesús María;2;2;1;100;3200.0;3300.0;549.0
6991;Departamento;La Molina;2;0;2;85;1900.0;1118.0;
6992;Departamento;Pucusana;1;0;0;47;1350.0;495.0;32.0
6993;Departamento;Ventanilla;2;1;0;62;1600.0;745.0;
6994;Departamento;San Miguel;3;1;1;90;2000.0;980.0;
6995;Departamento;Comas;3;2;1;150;5700.0;1750.0;410.0
6996;Departamento;Lurigancho;2;0;1;53;3200.0;730.0;
6997;Departamento;Comas;3;1;0;130;5000.0;1650.0;252.0
6998;Departamento;Ate;1;1;0;69;2000.0;1500.0;290.0
6999;Departamento;Mi Perú;2;1;0;90;1550.0;660.0;
7000;Habitación;El Agustino;1;0;0;30;500.0;;
7001;Departamento;Callao;3;1;1;92;1900.0;945.0;157.0
7002;Departamento;Rímac;1;0;0;48;1600.0;526.0;95.0
7003;Habitación;Punta Hermosa;0;0;0;24;800.0;477.0;25.0
7004;Casa;San Isidro;2;0;0;75;1500.0;;
7005;Departamento;Comas;3;1;1;140;7500.0;2900.0;500.0
7006;Departamento;Callao;2;1;0;84;1500.0;750.0;20.0
7007;Departamento;San Luis;1;0;0;48;1400.0;300.0;
7008;Casa;Callao;1;0;0;50;1100.0;;18.0
7009;Departamento;Ate;4;3;2;214;6000.0;2100.0;5200.0
7010;Departamento;Comas;4;1;4;215;20000.0;2300.0;550.0
7011;Departamento;Ate;3;3;3;245;15000.0;3100.0;4000.0
7012;Departamento;Ate;4;2;2;162;4100.0;1950.0;435.0
7013;Departamento;Jesús María;2;2;1;81;1500.0;415.0;190.0
7014;Departamento;Jesús María;4;2;4;190;3950.0;1290.0;
7015;Departamento;Villa El Salvador;3;2;1;170;6000.0;1450.0;563.0
7016;Departamento;San Borja;3;0;0;140;3900.0;800.0;250.0
7017;Departamento;San Miguel;2;0;0;60;1550.0;650.0;90.0
7018;Departamento;Punta Hermosa;2;2;2;102;4000.0;2185.0;908.0
7019;Departamento;Comas;3;0;3;144;6400.0;608.0;383.0
7020;Casa;San Borja;2;1;0;60;600.0;;
7021;Departamento;San Borja;3;1;0;180;3500.0;1410.0;
7022;Departamento;San Borja;2;1;0;70;1200.0;570.0;
7023;Departamento;Lince;2;0;0;60;1000.0;300.0;
7024;Departamento;Ventanilla;3;0;1;98;3100.0;;
7025;Departamento;San Isidro;1;1;1;50;800.0;180.0;
7026;Departamento;Ate;1;1;0;71;4500.0;;
7027;Departamento;Comas;4;1;1;200;8800.0;2500.0;500.0
7028;Departamento;San Bartolo;2;1;1;82;2600.0;914.0;128.0
7029;Habitación;Chorrillos;1;0;0;25;1500.0;360.0;
7030;Casa en condominio;Ate;3;6;1;420;6900.0;1042.0;773.0
7031;Departamento;Ate;2;1;1;70;2750.0;1300.0;200.0
7032;Departamento;Ate;4;3;2;240;6000.0;2200.0;
7033;Departamento;Rímac;3;3;1;170;8500.0;2252.0;606.0
7034;Casa;Jesús María;4;4;4;571;10000.0;850.0;
7035;Departamento;San Borja;1;0;0;50;2000.0;900.0;156.0
7036;Departamento;San Borja;4;1;0;120;3500.0;1156.0;138.0
7037;Departamento;Santa Anita;3;2;1;126;1800.0;1470.0;172.0
7038;Flat;Rímac;1;1;1;45;4500.0;1860.0;120.0
7039;Departamento;San Bartolo;2;0;0;75;2700.0;878.0;
7040;Departamento;Callao;2;1;1;86;1800.0;831.0;
7041;Departamento;Pucusana;1;0;1;45;2090.0;520.0;95.0
7042;Departamento;Ate;4;2;3;145;4500.0;1900.0;350.0
7043;Departamento;Chorrillos;3;1;1;95;4500.0;1140.0;
7044;Departamento;San Isidro;2;0;0;70;700.0;1.0;
7045;Departamento;Jesús María;3;3;3;178;2700.0;690.0;5000.0
7046;Departamento;San Borja;2;0;0;56;2600.0;760.0;80.0
7047;Departamento;Rímac;2;0;1;60;5250.0;;
7048;Cochera;Pachacámac;0;0;0;9;100.0;446.0;
7049;Departamento;Comas;2;0;1;75;5400.0;476.0;120.0
7050;Departamento;Carmen de La Legua;2;1;0;50;1700.0;470.0;
7051;Departamento;Ate;4;3;2;224;7600.0;2237.0;768.0
7052;Departamento;San Borja;3;0;1;115;2900.0;1900.0;190.0
7053;Departamento;Ate;5;5;3;569;17000.0;2500.0;
7054;Habitación;San Borja;1;0;0;28;1000.0;387.0;24.0
7055;Departamento;Comas;3;2;1;160;12000.0;3500.0;900.0
7056;Departamento;San Borja;1;0;0;40;2100.0;400.0;
7057;Departamento;Comas;3;1;1;130;3500.0;1131.0;
7058;Departamento;Comas;3;1;1;90;6500.0;1700.0;230.0
7059;Departamento;Jesús María;2;1;1;100;2800.0;899.0;250.0
7060;Departamento;Comas;3;1;1;140;8200.0;2900.0;
7061;Casa en condominio;Ate;5;5;4;900;12000.0;1500.0;25000.0
7062;Departamento;La Perla;2;0;0;54;850.0;;
7063;Departamento;Ate;4;4;4;336;13000.0;3700.0;800.0
7064;Departamento;Jesús María;3;1;1;88;2100.0;1050.0;180.0
7065;Habitación;Chorrillos;1;0;0;28;950.0;290.0;27.0
7066;Departamento;Santa Rosa;1;1;0;62;650.0;612.0;
7067;Departamento;Ate;4;3;4;340;11000.0;3800.0;750.0
7068;Departamento;Punta Hermosa;3;1;1;230;4000.0;1480.0;42.0
7069;Departamento;San Borja;3;1;0;120;4000.0;1252.0;240.0
7070;Departamento;El Agustino;2;0;0;79;1300.0;;
7071;Departamento;Ate;2;1;1;96;3200.0;1600.0;160.0
7072;Departamento;Villa El Salvador;4;1;2;220;5200.0;1748.0;385.0
7073;Departamento;Ate;2;1;1;65;1800.0;1323.0;233.0
7074;Departamento;Rímac;3;1;1;150;5000.0;1000.0;34.0
7075;Casa;San Miguel;4;5;0;274;19000.0;;
7076;Departamento;Villa El Salvador;3;1;0;85;2500.0;950.0;154.0
7077;Departamento;Callao;2;1;1;70;1600.0;650.0;111.0
7078;Departamento;Ate;3;2;1;137;3700.0;1500.0;220.0
7079;Departamento;Ate;2;0;0;50;1400.0;;
7080;Departamento;Bellavista;2;0;0;50;900.0;;
7081;Departamento;San Miguel;1;0;0;50;1250.0;500.0;50.0
7082;Habitación;Villa El Salvador;1;0;0;18;890.0;300.0;
7083;Departamento;Rímac;4;1;1;142;9000.0;1563.0;330.0
7084;Departamento;Jesús María;1;1;1;58;1600.0;534.0;85.0
7085;Departamento;Pueblo Libre;2;0;2;240;10000.0;4500.0;1100.0
7086;Departamento;Ate;3;2;3;105;3000.0;1500.0;270.0
7087;Departamento;Jesús María;2;2;1;85;2400.0;500.0;
7088;Casa;San Borja;3;1;2;150;8000.0;;99.0
7089;Departamento;San Borja;2;1;0;70;2700.0;870.0;177.0
7090;Departamento;San Luis;2;1;1;56;1500.0;550.0;51.0
7091;Departamento;San Martín de Porres;1;0;0;50;800.0;200.0;
7092;Departamento;Rímac;2;0;0;70;2700.0;1070.0;
7093;Casa;Chaclacayo;2;1;0;70;3000.0;;150.0
7094;Casa;Bellavista;2;0;0;100;1000.0;;
7095;Departamento;Ate;2;1;1;80;2000.0;1172.0;75.0
7096;Departamento;Rímac;4;1;1;200;15000.0;2600.0;712.0
7097;Departamento;Villa El Salvador;1;0;0;35;1950.0;450.0;20.0
7098;Casa;Lurigancho;4;1;4;356;20000.0;;1189.0
7099;Departamento;Comas;1;1;0;62;4800.0;1304.0;
7100;Casa en condominio;Villa El Salvador;4;3;2;200;3600.0;600.0;
7101;Departamento;Ventanilla;2;1;0;60;1050.0;647.0;20.0
7102;Departamento;Lurigancho;3;1;1;120;5900.0;1160.0;277.0
7103;Flat;Jesús María;2;1;2;50;1300.0;955.0;100.0
7104;Departamento;Lurigancho;4;3;1;170;6000.0;1695.0;465.0
7105;Departamento;Pucusana;1;1;0;40;1350.0;510.0;35.0
7106;Departamento;Comas;4;1;1;150;12000.0;1682.0;
7107;Departamento;San Bartolo;2;1;1;80;2700.0;835.0;217.0
7108;Departamento;Lurigancho;2;1;1;71;2000.0;954.0;213.0
7109;Departamento;Ate;3;2;3;164;4500.0;1800.0;500.0
7110;Departamento;La Punta;2;1;1;70;1200.0;650.0;55.0
7111;Departamento;Chorrillos;2;1;1;103;5700.0;1340.0;348.0
7112;Departamento;San Miguel;2;1;1;70;1500.0;800.0;
7113;Casa en condominio;Pucusana;3;7;3;320;7500.0;1900.0;950.0
7114;Departamento;Pueblo Libre;2;3;2;200;10000.0;3000.0;1028.0
7115;Departamento;Ate;3;2;3;120;2800.0;1280.0;360.0
7116;Departamento;La Perla;3;1;1;185;7500.0;1450.0;
7117;Departamento;Comas;4;2;1;171;10000.0;1804.0;593.0
7118;Departamento;Ate;1;1;0;70;1650.0;1050.0;151.0
7119;Departamento;Chorrillos;1;1;0;65;2200.0;1382.0;110.0
7120;Departamento;Ate;4;2;1;170;4300.0;1908.0;314.0
7121;Departamento;Ate;3;2;1;105;3600.0;1912.0;392.0
7122;Departamento;Jesús María;2;1;1;78;1500.0;770.0;108.0
7123;Departamento;San Borja;3;0;1;110;3000.0;1000.0;20.0
7124;Departamento;Comas;4;2;2;163;6000.0;2300.0;400.0
7125;Departamento;Jesús María;3;2;3;120;2300.0;800.0;3021.0
7126;Departamento;Chorrillos;2;1;0;60;2400.0;630.0;130.0
7127;Departamento;San Miguel;3;1;0;86;1900.0;675.0;110.0
7128;Departamento;Comas;4;2;1;200;9500.0;3700.0;923.0
7129;Departamento;Ate;3;2;1;137;4500.0;1412.0;400.0
7130;Casa;Chorrillos;4;2;0;221;13000.0;;
7131;Departamento;San Borja;2;0;0;81;2380.0;400.0;
7132;Habitación;La Punta;1;0;0;26;900.0;402.0;
7133;Departamento;Comas;2;1;1;54;1200.0;500.0;
7134;Departamento;Lince;2;1;1;75;1450.0;650.0;75.0
7135;Casa;Lurigancho;5;5;4;450;35000.0;;1540.0
7136;Departamento;Ate;4;2;2;180;11500.0;2000.0;
7137;Departamento;Comas;3;1;1;140;7200.0;2967.0;
7138;Departamento;Comas;2;0;0;63;4000.0;712.0;172.0
7139;Departamento;Jesús María;3;3;2;170;2000.0;853.0;100.0
7140;Departamento;San Borja;3;0;1;160;3900.0;726.0;122.0
7141;Departamento;San Miguel;2;1;0;64;1700.0;939.0;23.0
7142;Habitación;Ate;1;0;0;35;670.0;;
7143;Departamento;Villa El Salvador;3;1;1;100;3700.0;660.0;182.0
7144;Departamento;Chorrillos;3;1;0;94;3400.0;1400.0;1400.0
7145;Casa;Lima;2;0;2;63;2300.0;;
7146;Departamento;Rímac;2;1;0;93;3500.0;1490.0;158.0
7147;Departamento;Chaclacayo;2;1;0;81;2200.0;945.0;94.0
7148;Flat;Chorrillos;1;0;0;55;2800.0;1171.0;1195.0
7149;Departamento;Ate;2;1;1;72;2600.0;797.0;672.0
7150;Departamento;Ate;2;1;0;80;3000.0;2000.0;220.0
7151;Departamento;Ate;2;1;1;80;2100.0;1165.0;114.0
7152;Departamento;Lurigancho;2;1;1;80;3000.0;1500.0;160.0
7153;Departamento;Rímac;3;1;1;190;9500.0;3000.0;610.0
7154;Departamento;Comas;2;1;2;86;14000.0;4250.0;590.0
7155;Departamento;Lince;2;1;0;70;900.0;390.0;
7156;Habitación;Comas;1;0;1;45;2200.0;560.0;50.0
7157;Departamento;Lince;2;1;1;60;1175.0;460.0;
7158;Departamento;Ate;2;2;1;83;2300.0;983.0;348.0
7159;Departamento;El Agustino;2;0;0;44;650.0;110.0;
7160;Departamento;Villa El Salvador;4;1;2;400;5000.0;2000.0;735.0
7161;Casa en condominio;Villa El Salvador;5;3;5;350;4500.0;400.0;1.0
7162;Departamento;Rímac;2;0;0;70;5000.0;1000.0;137.0
7163;Departamento;Comas;3;1;1;170;6000.0;2000.0;415.0
7164;Departamento;Comas;3;3;3;169;9000.0;2000.0;620.0
7165;Departamento;Comas;4;2;2;330;17000.0;7950.0;1675.0
7166;Departamento;Rímac;4;2;1;140;8500.0;1960.0;350.0
7167;Cochera;Comas;0;1;0;5;400.0;;
7168;Departamento;Ate;2;1;1;105;5500.0;2800.0;590.0
7169;Departamento;Villa El Salvador;2;1;1;80;2900.0;700.0;128.0
7170;Departamento;Lince;3;2;1;115;4200.0;1400.0;186.0
7171;Casa;La Perla;2;0;0;40;500.0;;
7172;Habitación;Villa El Salvador;0;0;0;34;1300.0;400.0;69.0
7173;Departamento;Ate;2;2;1;200;9500.0;1700.0;530.0
7174;Departamento;Comas;2;1;0;80;3600.0;916.0;200.0
7175;Departamento;Cieneguilla;2;0;0;40;800.0;160.0;
7176;Departamento;Lurigancho;2;2;1;74;2950.0;1423.0;251.0
7177;Departamento;Santa Anita;2;1;0;63;1100.0;529.0;34.0
7178;Departamento;Punta Hermosa;3;0;0;80;2200.0;330.0;89.0
7179;Departamento;Jesús María;1;1;0;50;2100.0;860.0;
7180;Departamento;Comas;4;2;1;200;8000.0;1650.0;750.0
7181;Departamento;Ventanilla;2;1;0;87;1600.0;503.0;20.0
7182;Departamento;Ate;2;1;1;82;2000.0;1220.0;190.0
7183;Casa en condominio;Ate;5;2;4;285;9500.0;600.0;500.0
7184;Departamento;La Perla;1;1;0;50;2500.0;810.0;131.0
7185;Departamento;San Borja;3;0;0;130;3450.0;1384.0;
7186;Habitación;San Borja;1;0;0;23;1200.0;430.0;25.0
7187;Departamento;Rímac;3;1;1;100;5500.0;1323.0;243.0
7188;Departamento;Ate;2;2;1;86;1900.0;1300.0;115.0
7189;Departamento;San Borja;5;2;2;389;13640.0;3825.0;1153.0
7190;Departamento;Ate;4;3;4;266;15000.0;3700.0;692.0
7191;Departamento;Comas;2;1;1;86;12000.0;;
7192;Departamento;Ate;4;3;1;170;4200.0;2500.0;364.0
7193;Departamento;San Borja;2;0;0;65;2200.0;829.0;152.0
7194;Departamento;Comas;2;0;0;70;3750.0;700.0;500.0
7195;Departamento;Pueblo Libre;4;4;4;310;28000.0;4229.0;1708.0
7196;Departamento;Comas;2;1;0;45;1100.0;381.0;13.0
7197;Departamento;San Luis;3;1;1;85;1200.0;720.0;108.0
7198;Departamento;Pachacámac;1;0;0;37;1200.0;310.0;21.0
7199;Departamento;Ate;3;2;1;112;3500.0;1500.0;211.0
7200;Departamento;San Borja;3;2;1;170;8000.0;1900.0;500.0
7201;Departamento;El Agustino;2;1;0;91;900.0;340.0;
7202;Departamento;Rímac;3;1;1;220;8600.0;3300.0;
7203;Departamento;Jesús María;4;3;4;420;10000.0;1482.0;1000.0
7204;Departamento;Ate;3;2;1;85;3500.0;1410.0;265.0
7205;Departamento;San Luis;2;1;1;50;1500.0;520.0;
7206;Departamento;Comas;3;1;1;125;6000.0;2000.0;262.0
7207;Departamento;Jesús María;2;1;1;88;1600.0;740.0;143.0
7208;Departamento;Villa El Salvador;3;2;1;150;5900.0;1200.0;350.0
7209;Casa;Cieneguilla;2;0;0;27;900.0;;
7210;Departamento;Ate;2;1;1;71;1900.0;490.0;80.0
7211;Casa;Ate;4;0;2;400;5500.0;2619.0;
7212;Casa en condominio;Ate;4;4;4;674;25000.0;2100.0;2000.0
7213;Flat;Rímac;1;0;0;56;4300.0;1800.0;
7214;Departamento;Ate;4;3;4;290;12000.0;4000.0;600.0
7215;Departamento;Comas;2;1;0;65;1200.0;450.0;14.0
7216;Departamento;La Molina;1;0;0;35;850.0;;
7217;Departamento;Pachacámac;0;0;0;30;800.0;447.0;25.0
7218;Departamento;San Miguel;3;1;1;115;2500.0;1200.0;
7219;Departamento;Rímac;2;1;0;70;4200.0;1100.0;200.0
7220;Departamento;La Punta;3;2;1;108;1300.0;798.0;116.0
7221;Departamento;Comas;3;2;0;101;3950.0;1700.0;258.0
7222;Departamento;Ate;4;3;4;225;6500.0;2800.0;4300.0
7223;Departamento;Ate;2;1;1;89;2300.0;1450.0;205.0
7224;Departamento;Jesús María;2;1;1;71;2000.0;550.0;
7225;Departamento;Chorrillos;1;1;0;37;500.0;322.0;
7226;Departamento;San Borja;1;0;0;35;5000.0;;
7227;Departamento;Ate;4;3;4;227;14999.0;2250.0;370.0
7228;Departamento;Comas;3;1;1;130;8700.0;1900.0;300.0
7229;Departamento;Villa El Salvador;3;1;1;250;9000.0;1650.0;583.0
7230;Departamento;San Borja;3;1;3;270;8000.0;2000.0;524.0
7231;Departamento;San Miguel;3;1;0;56;2100.0;520.0;
7232;Departamento;Rímac;4;2;4;200;9000.0;2710.0;994.0
7233;Departamento;Chaclacayo;3;0;0;81;1600.0;630.0;
7234;Departamento;Santa Anita;2;1;0;75;800.0;597.0;
7235;Departamento;Comas;3;2;1;120;4000.0;3200.0;
7236;Habitación;San Borja;1;0;0;25;1100.0;431.0;30.0
7237;Departamento;Mi Perú;4;2;1;149;2100.0;1340.0;1206.0
7238;Departamento;La Punta;2;1;0;80;1000.0;380.0;
7239;Departamento;San Martín de Porres;3;1;0;59;1300.0;100.0;26.0
7240;Departamento;Chorrillos;3;2;2;130;4149.0;1357.0;325.0
7241;Casa;Villa María del Triunfo;4;1;4;220;5200.0;400.0;
7242;Departamento;Ate;3;2;1;115;3200.0;1800.0;294.0
7243;Departamento;Villa El Salvador;3;2;1;427;10000.0;4100.0;
7244;Departamento;Jesús María;3;1;1;73;2200.0;769.0;165.0
7245;Departamento;San Borja;3;3;1;140;4800.0;1493.0;399.0
7246;Departamento;Punta Hermosa;2;1;1;88;2500.0;837.0;188.0
7247;Departamento;Jesús María;3;3;2;316;3000.0;800.0;300.0
7248;Departamento;Comas;3;1;3;180;30000.0;2200.0;1983.0
7249;Casa;Ate;2;1;0;93;1200.0;;
7250;Flat;San Borja;1;1;0;55;2200.0;1400.0;135.0
7251;Departamento;Comas;4;3;3;330;25000.0;1400.0;500.0
7252;Departamento;Comas;3;2;1;200;6300.0;2200.0;387.0
7253;Departamento;Punta Hermosa;3;1;1;120;4000.0;1400.0;200.0
7254;Departamento;San Borja;2;0;0;90;5000.0;1100.0;
7255;Departamento;Comas;3;2;3;320;30000.0;7500.0;1514.0
7256;Departamento;Lurín;2;1;1;65;2500.0;1050.0;68.0
7257;Departamento;Rímac;3;2;1;196;5700.0;1871.0;420.0
7258;Departamento;San Miguel;3;3;1;152;5000.0;1337.0;350.0
7259;Flat;Chorrillos;2;1;1;70;3300.0;1510.0;286.0
7260;Casa en condominio;Ate;4;3;4;381;9000.0;706.0;
7261;Departamento;Comas;4;2;1;200;9500.0;3700.0;923.0
7262;Departamento;Rímac;3;1;1;160;7800.0;1554.0;569.0
7263;Departamento;Punta Hermosa;2;1;0;60;1800.0;1000.0;76.0
7264;Departamento;Villa El Salvador;3;0;0;64;2750.0;600.0;
7265;Flat;Comas;1;1;0;50;2500.0;1581.0;
7266;Departamento;Jesús María;3;4;1;217;3300.0;987.0;516.0
7267;Departamento;Ate;1;1;0;67;3500.0;1300.0;
7268;Departamento;Chorrillos;3;0;0;100;3000.0;915.0;195.0
7269;Departamento;Ate;5;3;5;1200;24000.0;7000.0;5330.0
7270;Departamento;Comas;1;0;0;48;2100.0;586.0;155.0
7271;Departamento;Chorrillos;2;1;1;104;4650.0;1150.0;203.0
7272;Departamento;Rímac;2;1;1;300;17000.0;1000.0;600.0
7273;Departamento;Callao;2;2;1;53;1750.0;;
7274;Departamento;Ate;2;2;1;105;1500.0;2115.0;
7275;Departamento;San Borja;1;0;1;46;1499.0;660.0;68.0
7276;Departamento;Ate;3;3;3;280;12000.0;2480.0;580.0
7277;Casa;Comas;2;0;0;55;1000.0;71.0;
7278;Casa en condominio;Rímac;4;2;0;800;30000.0;2000.0;1000.0
7279;Departamento;Lurigancho;3;0;1;110;2700.0;1500.0;
7280;Departamento;Ate;3;1;1;96;2800.0;980.0;90.0
7281;Departamento;Chorrillos;1;0;0;48;1600.0;500.0;25.0
7282;Departamento;La Punta;1;0;0;42;900.0;447.0;20.0
7283;Departamento;Santa Anita;2;1;0;60;1000.0;480.0;12.0
7284;Casa en condominio;Callao;3;6;1;272;3000.0;472.0;259.0
7285;Departamento;Pueblo Libre;3;1;1;152;6500.0;1800.0;420.0
7286;Departamento;Surquillo;3;1;1;94;1700.0;860.0;77.0
7287;Departamento;San Borja;5;2;1;280;13000.0;2245.0;296.0
7288;Casa;Santa Anita;2;0;0;66;1300.0;100.0;
7289;Departamento;Villa El Salvador;2;0;0;90;2750.0;750.0;200.0
7290;Departamento;Jesús María;2;1;1;100;2200.0;915.0;
7291;Departamento;San Miguel;2;1;0;80;2300.0;662.0;
7292;Departamento;Lurigancho;2;1;1;80;2900.0;1350.0;160.0
7293;Departamento;Comas;4;2;4;240;19000.0;4340.0;902.0
7294;Departamento;Mi Perú;2;1;0;55;1100.0;439.0;50.0
7295;Departamento;Jesús María;2;1;1;70;1400.0;650.0;93.0
7296;Departamento;Ate;3;2;3;118;4000.0;1450.0;370.0
7297;Departamento;Comas;4;3;4;180;25000.0;3500.0;1000.0
7298;Departamento;Comas;3;1;1;120;4700.0;1600.0;171.0
7299;Departamento;Lince;2;1;1;65;1100.0;550.0;
7300;Departamento;Comas;3;1;2;130;8000.0;2220.0;540.0
7301;Departamento;Pueblo Libre;3;2;1;165;7000.0;1598.0;395.0
7302;Departamento;Ate;4;2;1;260;6500.0;2370.0;730.0
7303;Departamento;Pueblo Libre;4;4;2;400;22000.0;2500.0;8000.0
7304;Departamento;San Borja;1;0;0;40;1400.0;958.0;25.0
7305;Departamento;Comas;3;1;1;160;7000.0;1630.0;420.0
7306;Departamento;La Molina;2;0;1;70;1300.0;328.0;
7307;Departamento;Callao;2;1;0;62;1000.0;575.0;62.0
